INTERENATIONAL TRACTORS LTD; INDIA. ,dkmittal@sonalika.com ,9.12E+11,CHUK GUJRAN; JALLANDHAR ROAD;HOSHIARPUR.;INDIA ,India,vehicle&engineering machinery  ,www.sonalika.com 

E CENTURY ,ezaccessory@yahoo.com ,6264629805,503 FAIRVIEW AVE #6;ARCADIA; CA 91007;U.S.A. ,United States,vehicle&engineering machinery  , 

MORGAN & WHITE ,morganw2@ozemail.com.au ,248411757,355 BRAYTON RDMARULAN 2579 NSW;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

JOINT TRADING CO. ,mendy_lui@sinagirl.com ,852-31622371,73A; SANG HING STREET;GROUND FLOOR REAR;CHEUNG CHAU; N.T.HONGKONG ,HongKong,vehicle&engineering machinery  , 

BAJAJ AUTO WAYS ,SIGMA322@HOTMAIL.COM ,91-11-27375301,B-65 WAZIRPUR IND. AREA ;NEW DELHI-110052 ;INDIA ,India,vehicle&engineering machinery  , 

PACIFIC RIM ALLIANCE ,dhemmings@pacificrimalliance.net ,16163352232,4621 Pine Drive HOlland;Ml 49423  USA; U.S.A. ,United States,vehicle&engineering machinery  ,www.pacificrimalliance.net 

MELORM INTERNATIONATION LTD. ,selina@melorm.com.tw ,886-2-23457890,12FL.;NO.429 KUANG FU S. RD.;TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  , 

WILLIAM LIN ENTERPRISE CO.; LTD. ,wlec@ms41.hinet.net ,886-2-28150659,3F.;480-2;SEC.6 YEN-PING N. RD.;TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  ,www.william-lin.ttnet.net 

MIRANO PLAST ,mirano@gega.net ,002-015-382172,10TH OF RAMADAN CITY INDUSTRIALZON 3 A1'''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''' STREET RAMZY SHNODA;EGYPT ,Egypt,vehicle&engineering machinery  , 

SENSOTRONIC (M) SDN. BHD. ,info@sensotronic.com ,(603)51220063,18; JALAN TABOH 33/22;SHAH ALAM HNOLOGY PARK; SECTION 33;40400 SHAH ALAM; SELANGOR;MALAYSIA. ,Malaysia,vehicle&engineering machinery  ,www.sensotronic.com 

GTI LTD. ,EXPORT@GTIEXPORT.CO.UK ,4.42E+11,UNIT 4; 19 WADSWORTH ROAD;PERIVALE UB6 UK;  LONDON ;U.K. ,United Kingdom,vehicle&engineering machinery  , 

S.E.S TRADERS ,sestraders@hotmail.com ,0092-300-9642522,55-B satellite town; PAKISTAN ,Pakistan,vehicle&engineering machinery  , 

AM MARKETING CO. LTD ,amcoltd@tstt.net.tt ,1-868-659-2417,392-394 CEDAR HILL ROAD;CLAXTON BAY.;TRINIDAD & TOBAGO ,Trinidad and Tobago,vehicle&engineering machinery  ,NONE 

FORTUNE INTERNATIONAL ENTERPRISE CO. ,hk2003_88@hotmail.com ,(852)2770-9263,UNIT 1406A; NANYANG PLAZA;NO.57;HUNG TO ROADKWUN TOUG;KOWLOON;HONGKONG ,HongKong,vehicle&engineering machinery  , 

SNC AMIED ET CIE ,cyclomani@yahoo.com ,21333748134,07 Rue RAMDANE MOHAMED BENI MORAH; ALGERIA ,Algeria,vehicle&engineering machinery  , 

TIMCO TRADING BV ,d.steines@timcoshop.nl ,0031-40223433,Petunialaan 4; HOLLAND ,Netherlands,vehicle&engineering machinery  ,www.timcoshop.nl 

LEEDER MARINE ,sales@leeder.com.au ,93772955,4 GOONGARRIE STREET BAYSWATERPERTH WESTERNAUSTRALIA 6053;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

GENTRADE INTERNATIONAL PHILS. INC. ,nonoy@siycha.com.ph ,63822246840,RM 315 CAM BLDG. MONTEVERDE ST.DAVAO CITY;PHILIPPINES ,Philippines,vehicle&engineering machinery  , 

BF CORPORATION ,bfmetal@fastmail.i-next.net ,0632-6560614,KM 17 ORTIGAS AVE. EXT.CAINTA;RIZAL; PHILIPPINES ,Philippines,vehicle&engineering machinery  , 

THE FLYING SCOOTER ,SALES@FLYINGSCOOTER.COM ,713-532-9500,9945 HARWIN DR. SUITE   C  HOUSTON; TX. 77036;U.S.A.  ,United States,vehicle&engineering machinery  ,WWW.FLYINGSCOOTER.COM 

SUNDEAN & DR.PAN INDUSTRIES.INC. ,sundean@ms15.hinet.net ,00886-2-87807700,RM 5D-06;WORLD TRADE CENTERNO.5; SEC.5; HSIN YI ROAD;TAIBEITAIWAN ,China Taiwan,vehicle&engineering machinery  ,www.sundean.com 

POWERTEL MIDEAST FZE ,sanjay@powertelsystems.com ,9.72E+11,P.O BOX - 81317 - DUBAI - UNITED ARAB EMIRATES; U.A.E. ,United Arab Emirates,vehicle&engineering machinery  ,www.powertelsystems.com 

fai sing (h.k)LTD ,cbudi003@yahoo.com ,852-23849282, ,HongKong,vehicle&engineering machinery  , 

DPJ HOLDINGS ,dpjhold@eureka.lk ,94-77-7316207,  DPJ House   Jesmin Park; Narahenpita Rd. Nawala; SRI LANKA  ,Sri Lanka,vehicle&engineering machinery  ,dpjh.com 

brophy environemental systems ,limi@indigo.ie ,3.54E+11,sheepstown dunnamaggin co kilkenny ireland ,Ireland,vehicle&engineering machinery  , 

GULF WINGS TRAVEL AGENCY ,gulfwing@emirates.net.ae ,97142664623,POST BOX 1247;U.A.E. ,United Arab Emirates,vehicle&engineering machinery  , 

AVSELLI ,nbuckley@interdomain.net.au ,61395873616,29-31 MACBETH ST; BRAESIDE;VICTORIAAUSTRALIA ,Australia,vehicle&engineering machinery  , 

AFRIQUE AUTO ,afriqueauto@arc.net.ml ,239282-,RUE KARAMOKO DIABY;BP. 1975; DAMAKOMALI ,Mali,vehicle&engineering machinery  ,www.mali.viky.com/afriqueauto 

NICEPARTNER COMPANY ,mac@nicepartner.com ,852-23239607,2/F 15-19 SQUARE STREET;SHEUNG WAN;HONGKONG ,HongKong,vehicle&engineering machinery  , 

TECHNICAL FOR MANUFACTURING AGRICULTURAL EQUIPMENTS ,ctc@techgroup-sa.com ,06-4221650,P.O.BOX 65;AL-ZULFI: 11932;SAUDI ARABIA ,Saudi Arabia,vehicle&engineering machinery  ,www.techgroup-sa.com 

HONG TAT TRANSPORTATION & TRADING CO ,alfietwm@yahoo.com ,852-9339-0433,2-B BK6 JASPER CT.;MA FUNG LING RD.YUEN LONG; N.T.;HONGKONG ,HongKong,vehicle&engineering machinery  , 

ATAK FOREIGNTRADE HOLDING LTD. ,info@ataktrade.com ,9.02E+11,IMES SANAYI SISTESI E BLOK;504 SOK. NO: 51;  Y.DUDULLUUMRANIYE;TURKEY ,Turkey,vehicle&engineering machinery  ,www.ataktrade.com 

HAUGAARD A/S ,ch@haugaard.dk ,4563850100,EMMELEVVEJ 39;5450 OTTERUPDENMARK ,Denmark,vehicle&engineering machinery  ,www.haugaard.dk 

ZONE-TECH ENTERPRISED ,jgjean@yahoo.com.sg ,64420220,BLK15 BEDOK RESERVOIR VIEW #01-02 ;SINGAPORE ,Singapore,vehicle&engineering machinery  , 

SHRI BANKE BIHARI SPICES (P) LTD ,info@sbbspices.com ,91-11-55175401,167;STATE BANK COLONY;G.T.KARNAL ROAD; DELHI 110033;INDIA ,India,vehicle&engineering machinery  ,www.sbbspices.com 

REVOLUTION RACEGEAR AUSTRALASIA PTY LTD ,lawrencej@racegear.com.au ,61398738700,592 WHITEHORSE ROAD MITCHAMVICTORIA 3132;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

ATIC ,atic-ltd@menanet.net ,20122190618,67 SAKARA STREET ;HARAM;GIZA;EGYPT ,Egypt,vehicle&engineering machinery  , 

PIRANA FACTORY S.A.C ,mfsanchez99@hotmail.com ,511-4404664,Av. Jorge Basadre 296; PERU ,Peru,vehicle&engineering machinery  , 

JENSEN MASKINIMPORT ,dancat@mail.dk ,4598310711,Mulbjergvej 15; Dokkedal ,Denmark,vehicle&engineering machinery  ,www.maskinimport.dk 

INTERSHANG SMIEC S.A. ,i.smiec@entelchile.net ,56-57-413660,MANZANA 13;GALPON 19;ZOFRI ; IQUIQUECHILE ,Chile,vehicle&engineering machinery  , 

REDORANGE TRADING INTERNATIONAL INC. ,littey@msn.com ,24117362,C.M. RECTO AVE.; CLARK SPECIAL ECONOMIC ZONE;PHILIPPINES ,Philippines,vehicle&engineering machinery  , 

ASIMEX TRADE S.L. ,Pantoffel@infonegocio.com ,34968419574,MONTERREY;11 3B30889 AGUILAS;SPAIN ,Spain,vehicle&engineering machinery  ,--------- 

IMONDI ,robindell@hotmail.com ,4.48E+11,53 GLOUCESTER ROAD;LONDON ;SW7 4QNU.K. ,United Kingdom,vehicle&engineering machinery  ,www.imondi.com 

OLIVEIRA & IRMAO; S.A. ,rduarte@oliveirairmao.com ,3.51E+11,VARIANTE DA CIDADE;APARTADO 705 3801-851 AVEIRO;PORTUGAL ,Portugal,vehicle&engineering machinery  , 

CONTINENTAL MOTORES; S.A. ,egossmann@continentalmotores.com ,50224202493,BLVD LIBERACION 5-45 ZONA 9;GUATEMALA ,Guatemala,vehicle&engineering machinery  ,www.vw.com.gt 

BASHIR SONS PIPE STORE ,bashirsonspipe@hotmail.com ,0092-61-583368,3005; Akber Road Multan; PAKISTAN ,Pakistan,vehicle&engineering machinery  ,www.japanpipe.20m.com 

VISHNI INTERNATIONAL ,vishni2002@hotmail.com ,9810391996,174; VINOBA PURI; LAJAT NAGAR II;NEW DELHI-110024;INDIA ,India,vehicle&engineering machinery  , 

NORTH EAST FORKLIFT SERVICES ,nefs@hotkey.net.au ,61260243211,17 MINT STREET; WODONGAVICTORIA 3690;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

ISLANDWIDE CONCRETE CO.; LTD ,icclcaymanas@hotmail.com ,876-3753737,9 RETIREMENT CRESCENT; KINGSTON 5;JAMAICA ,Jamaica,vehicle&engineering machinery  , 

IMPORTALE ASIA CO.; LTD. ,hans@importale.com ,6638377365,29/13 MOO 9; SUKUMVIT RD.; NONGPREU;BANGLAMUNG; CHONBURI 20260;THAILAND ,Thailand,vehicle&engineering machinery  ,www.importale.com 

C.A.PACIFIC INTL. TRADING CO.; LTD. ,capac@mail.hz.zj.cn ,86-57185819321,5-5; JIA HUI ESTATE; NO. 179; CHAO HUI ROAD; HANGZHOU 310014; P.R.CHINA ,china,vehicle&engineering machinery  , 

SABIHA ENTERPRISE ,ripon74bd@hotmail.com ,88-02-9113565, 88-0181299 ,Road#27; House# 275/k;Renema Garden Apartment; Apartment# B-4; Dhanmondi; Dhaka- 1205; Bangladesh. ,Bangladesh,vehicle&engineering machinery  , 

WANG TAT(HK) TRADING COMPANY ,kai2851@yahoo.com.CN ,(00852)26395949,FLAT/RM 13 36/F HIU SING HSE HIULAI CRT KWUN TONG KOWLOON;HONGKONG ,HongKong,vehicle&engineering machinery  , 

SES IMPORTS ,sesimports@clear.net.nz ,6496250056,P.O. BOX 49 016;AUCKLAND 1030;NEW ZEALAND ,New Zealand,vehicle&engineering machinery  , 

CHANIC S.A. ,info@chanic.com ,3226781811,Brussels; BELGIUM ,Belgium,vehicle&engineering machinery  ,www.chanic.com 

INVERSE SOLUTIONS; INC. ,elo2@comcast.net ,925-556-0137,183 HIGH EAGLE ROAD;ALAMO; CA 94507;U.S.A. ,United States,vehicle&engineering machinery  , 

YH ELECTRICAL ENGINEERING SDN. BHD. ,ezentrading@hotmail.com ,60322744905,NO.21; LORONG SYED PUTRA KIRI; OFFJALAN SYED PUTRA; 50460 KUALA LUMPURMALAYSIA ,Malaysia,vehicle&engineering machinery  , 

jackson vehicle pte ltd ,jkong@jackson-caraccess.com ,65-67892522,45 loyang drive; singapore508954 ,Singapore,vehicle&engineering machinery  ,jackson-caraccess.com 

ANTONIO TORNERO S.L. ,sc@antoniotornero.com ,968-800008,POL.IND.OESTE;C/FORTUNA NAVE D-530850-ALCANTARILLA (MURCIA);SPAIN ,Spain,vehicle&engineering machinery  ,www.antoniotornero.com 

UNIMER PLAST & GUMMI AB ,carlmagnus@unimer.se ,4635144100,GJUTAREGATAN 11;SE-30260 HALMSTAD;SWEDEN ,Sweden,vehicle&engineering machinery  ,www.unimer.se 

PINE COM ASIA LTD. ,alancheung@pinecomasia.com ,85225482345,4TH FL.37 LYTTELTON ROAD;HONGKONG ,HongKong,vehicle&engineering machinery  , 

ASIM ENTERPRISES ,asim_ent@hotmail.com ,92427350495,KRISHNA STREET NO I HOUSE NO 8 GOWAL MANDI LAHORE; PAKISTAN ,Pakistan,vehicle&engineering machinery  , 

PAKMACHINE  INTERNATIONAL ,pakmachine@cyber.net.pk ,92-21-2213347,S.R.6/18;GROUND FLOOR;HANIFJEE BLDGALTAF HUSSAIN RD;NEW CHALLI;KARACHI.PAKISTAN ,Pakistan,vehicle&engineering machinery  , 

JAPAN AUTOMOBILE GLASS CO LTD ,waiwong@japanhk.com ,(852)-27157217,GROUND FLOOR; 34 MOK CHEONG STREET;TOKWAWAN; KOLOON.;HONGKONG ,HongKong,vehicle&engineering machinery  , 

PROTECH  AUTOMOBILE  PARTS CO.;LTD ,graceli81@yahoo.com.hk ,886-2-27237317,ROOM 4F28;NO.5;4FL.;SHIN-YI RD.;SEC.5;TAIPEI;TAIWAN ,China Taiwan,vehicle&engineering machinery  ,www.chinaprotech.com 

WELONG MACHINE PARTS CO.;LTD ,huangswcn@yahoo.com.cn ,0064-21-715838,34 SOUTHSEA CRESCENT;HAMILTON;NEW ZEALAND ,New Zealand,vehicle&engineering machinery  , 

THE CROWN ENGINEERING WORKS PRIVATE LIMITED ,crowneng@wol.net.pk ,92427970901,KM. 17; SHEIKHUPURA ROAD; PAKISTAN ,Pakistan,vehicle&engineering machinery  , 

EURL B&A AIDLI IMPORT-EXPORT ,hamidaghbala@hotmai.com ,21334218294,micro zone conore dar-el beida alger algeria ,Algeria,vehicle&engineering machinery  , 

PEAKE INDUSTRIES LIMITED ,fujianc@peakeind.com ,8686227325,177 WESTERN MAIN ROAD;COCORITE; PORT OF SPAIN;TRINIDAD & TOBAGO ,Trinidad and Tobago,vehicle&engineering machinery  ,www.peakeind.com 

BRIDGETOWN TYRES ,garyleonie@westnet.com.au ,897612818,74 HAMPTON STREET;BRIDGETOWN ;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

GROVE U.S.LLC ,michelleguan@sohu.com ,17175970662,Shady Grove; U.S.A. ,United States,vehicle&engineering machinery  , 

UNIQUE BEST SDN. BHD. ,unique_best@hotmail.com ,607-3889197,NO:34;JLN.SRI PLENTONG 3;INDUSTRIAL PARK.81750 JOHOR BAHRU;MALAYSIA. ,Malaysia,vehicle&engineering machinery  ,-- 

CELLULAR PLUS ,psilva@celplus.com ,59372963272,JUAN MONTALVO 2113 EENTRE BOLIVARY ROCAFUERTEEGUADOR ,Ecuador,vehicle&engineering machinery  ,www.celplus.com 

SPRI SHANGHAI REPRESENTATIVE OFFICE ,mikrl@sprichina.cn ,021-63906376,HuaiHaiZhong road 283; HongKong Plaza *South) 1703; Shanghai; CHINA ,china,vehicle&engineering machinery  ,www.spri.es 

DARLEY ALUMINIUM PTY LTD ,tim@darleyaluminium.com.au ,61297564433,6 FRANK STWETHERILL PARKNSW.;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

SHANGHAI RONGAN BRAKES CO.; LTD ,shrac@eshenbao.com ,86-21-69591211,No. 45 Lianxi Rd; Lianxi Village;Huangdu Township; Jiading ; Shanghai; CHINA ,china,vehicle&engineering machinery  ,www.rongan-brakes.com 

YUSUF A. ALGHANIM & SONS W.L.L. ,srikant@wansa-cn.com ,965-4842988,AIRPORT ROAD; SHUWAIK;PO BOX-223;SAFAT 13003;KUWAIT ,KurdistanKuwait,vehicle&engineering machinery  ,www.alghanim.com 

CAPERNAUM VENTURES LIMITED ,capernaumv@yahoo.com ,23493142800,Plot 1 Trans Amadi Industrial Layout; Port Harcourt; NIGERIA ,Nigeria,vehicle&engineering machinery  , 

IAN FORSTER SPECIALIST CARS ,ian_forster@btconnect.com ,4.42E+11,STATION APPROACH; EAST BOLDEN;TYNEAND WEAR; NE36 0AB;U.K. ,United Kingdom,vehicle&engineering machinery  , 

RAYLANGQLD PTY LTD ,rajahj@optusnet.com.au ,738464567,P.O.BOX 5920;WEST END 4101;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

ATESCO ,tunghuy@cybervn.net ,+84 4 7733751,14/26 NGUYEN HONG; PHUONG LANG HA;HANOI;VIETNAM ,Vietnam,vehicle&engineering machinery  , 

AGAS S.R.O. ,tangwang1@stonline.sk ,4.21E+11,NAM.L.STURA 12 BANSKABYSTRICA SLOVAK ;SLOVAKIA ,Slovakia,vehicle&engineering machinery  , 

A S A GENERAL TRADING CO. LLC ,asagt@emirates.net.ae ,97142676484,P.O.BOX: 47486;U.A.E. ,United Arab Emirates,vehicle&engineering machinery  , 

JOFRIMP ENTERPRISE ,jofrimp@hotmail.com ,23321686999,P.O.BOX KA 30539KOTOKA-AIRPORT; ACCRA;GHANA ,Ghana,vehicle&engineering machinery  , 

RAINBOW GROUP(USA)CORPORATION ,hzhu@nugoo.com,ysun@nugoo.com  ,(781)338-9750,10 HOLDEN STREET MALDEN;MA 02148;U.S.A. ,United States,vehicle&engineering machinery  , 

NISSEI CORPORATION ,matsumotots@nisseicorp.co.jp ,81-3-3242-1534,1-10-5; NIHONBASHI-HONCHO; CHUO-KU;TOKYO; 103-0023;JAPAN. ,Japan,vehicle&engineering machinery  ,http://www.nisseicorp.co.jp 

KOREA  UNHA  GENERAL  TRADING  CORPORATION ,unhatrade@hotmail.com ,850-2-3814236,3-6/F; UNHA B/D;CENTRAL  DISTRICT;PYONGYANG CITY;KOREA ,South Korea,vehicle&engineering machinery  , 

HYPEN INDUSTRIES CO.; LTD. ,doownoraa@hotmail.com ,02-4210509,137/43 MOO 3 PETCHKASEM RD SOI 98/1BANGKAE; PHASICHAROEN BANGKOK 10160THAILAND ,Thailand,vehicle&engineering machinery  , 

SUCCESS HARDWARE CO. LTD. ,successhk@mail.com ,23938362,ROOM 702; FLOOR 7;WANG YIP IND.BLDG.; 1 ELM ST.;TAI KOK TSUI; KOWLOON;HONGKONG ,HongKong,vehicle&engineering machinery  ,successhardware.com 

JODAN FOUNDATION INDUSTRIES LIMITED ,ubanicom@yahoo.com ,23414813131,P.O.BOX 300APAPA LAGOS;NIGERIA ,Nigeria,vehicle&engineering machinery  ,nil 

AVONLEA LTD. ,corbett@ihug.co.nz ,94128296,9 Shamrock Drive; NEW ZEALAND ,New Zealand,vehicle&engineering machinery  , 

Autobedrijf Image ,image@chello.nl ,-30822930,Egelantierstraat 12;  1338 PH; Almere ,Netherlands,vehicle&engineering machinery  , 

PT. NAGA CAHAYA CHEMICALS ,pt.ncc@asia.com ,62-61-4152869,Jl: Bawean.   No. 51; Indonesia ,Indonesia,vehicle&engineering machinery  , 

QUADPOWER ,richard@quadpower.co.uk ,4.41E+11,MAIDEN HOUSE; LITTLE FRIETH;HENLEY ON THAMES RG96NU;U.K. ,United Kingdom,vehicle&engineering machinery  ,www.quadpower.co.uk 

GLASS CRAFTERS ,Chris@glasscrafters.us ,714-633-3174,931 W HOOVER AVE. ORANGECA 92867U.S.A. ,United States,vehicle&engineering machinery  ,www.glasscrafters.us 

PEERLESS PRODUCTS PTY LTD ,carly@peerlessproducts.com.au ,6.14E+11,47 - 51 Havilah Road ,Australia,vehicle&engineering machinery  ,www.peerlessproducts.com.au 

GSE DIRECT LLC ,laine917@verizon.net ,718-712-9225,160-23 ROCKAWAY BLVD ; JAMAICA NY;U.S.A. ,United States,vehicle&engineering machinery  , 

GUANGZHOU HAOJIN GROUP CO.;LTD ,EXPORT01@HAOJIN.COM.CN ,020-82673390,SHANGSHAO INDUSTRIAL AREA;XINTANG TWON ZENGCHENG GUANGZHOU;CHINA ,china,vehicle&engineering machinery  ,WWW.HAOJIN.COM.CN 

MISSION FARMS LIMITED ,yomi_amole@yahoo.com ,2.34E+13,9; OMACHI CRESCENT ELIOWHANI PORTHARCOURT;RIVERS STATE; NIGERIA ,Nigeria,vehicle&engineering machinery  , 

TOHMEI ENGINEERING LTD  SHANGHAI BRANCH ,meyjin@163.com ,06-6380-3090,A-1419  No 188 Zhangyang  Road Shanghai.China(200120) ; JAPAN ,Japan,vehicle&engineering machinery  , 

COMERCIALIZADORA YAHWH ,cyal_rar@yahoo.com ,2096656,CALLE 4 SUR # 12-27BOGOTA;COLOMBIA ,Colombia,vehicle&engineering machinery  , 

PARAGON METALS; INC. SHANGHAI OFFICE ,Jack.hsu@paragonmetals.cn ,8.62E+11,2202; CENTRAL PLAZA BLDG.; SHANGHAI; CHINA ,china,vehicle&engineering machinery  , 

NE WON CO.;LTD. ,newon16@hotmail.com ,82-2-6679-2127,NA-DONG;2F1;2111HO;CHUNG-ANG CIRCTION COMPLEX 1258;KURO BON-DONG;KURO-GU;SEOUL;KOREA ,South Korea,vehicle&engineering machinery  , 

MATLAB KISH CO. ,soniazand@gmail.com ,98-21-8732573,No. 32; 8th Alley;Pakistan St.; Shahid beheshti Ave.; Tehran; IRAN ,Iran,vehicle&engineering machinery  , 

COAD & ASSOCIATES; INC. ,coadassociates@aol.com ,503-763-8668,327 S.E. HANKEL ST; DALLAS;OR 97338;U.S.A. ,United States,vehicle&engineering machinery  , 

FERLOV APS ,anne@ferlov.dk ,4586511033,DANMARKSVEJ 30 S;8660 SKANDERBORG;DENMARK ,Denmark,vehicle&engineering machinery  ,www.ferlov.dk 

CYCLONE USA; INC. ,cyclonecompany@yahoo.com ,(253)835-3959,33350 12th Ave. SW ,United States,vehicle&engineering machinery  , 

haifa international co. ltd ,daraghmeham@hotmail.com ,008863 -4890105,lungtan  ; taoyuan ; taiwan ,China Taiwan,vehicle&engineering machinery  , 

CHINA INDUSTRIAL GROUP (UK) LTD ,victorcheng@chinaindustrial.co.uk ,4.42E+11,47 HACKNEY ROAD;LONDON E2 7NXENGLAND;U.K. ,United Kingdom,vehicle&engineering machinery  ,www.chinaindustrial.co.uk 

PLATINUM MARINE ACCESSORIES ,priorityaviation@optusnet.com.au ,61393821158,878 SPRINGVALE RD; BRAESIDE;VIC 3195;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

ALMAGED COMPANY ,drmtakla@scs-net.org ,96331439220,EBN KAHLDOUN STREETGRANADA BUILDINGSYRIA ,Syria,vehicle&engineering machinery  , 

ST. JUDE HEALTHCARE; INC. ,Jude@Stjudehealthcare.com ,206-244-0460,P.O Box 88161; U.S.A. ,United States,vehicle&engineering machinery  ,www.stjudehealthcare.com 

CK SALES CORPORATION ,h-sawada@calsonickansei.co.jp ,81-3-5414-6272,2-9-18 MINAMIAOYAMA; MINATO-KU;TOKYO; 107-0062;JAPAN ,Japan,vehicle&engineering machinery  ,http://www.calsonic.jp/ 

M/S. EBRAHIM K. KANOO B.S.C. (O) ,corporate@ekkanoo.com.bh ,973-17262262,P.O.BOX 119;MANAMA;BAHRAIN ,Bahrain,vehicle&engineering machinery  , 

CAVERET ,caveret@netvision.net.il2 ,97298851666,hbonem    17 netania p.o. box 8109; ISRAEL ,Israel,vehicle&engineering machinery  , 

MID FOUR CO.;.LTD. ,touetsurui@yahoo.co.jp ,0081-83-934-4077,305-1 HIRAI YAMAGUCHI CITY YAMAGUCHIJAPAN ,Japan,vehicle&engineering machinery  ,www.midfour.co.jp/ 

REDLUM INDUSTRIES WA PTY LTD ,rmulder@redlum.com ,61417910207,33 DENNINUP WAY;MALAGA;WESTERN AUSTRALIA ,Australia,vehicle&engineering machinery  , 

COOPEINDIA; R.L. ,jimmyjls@yahoo.com.cn ,4520811,APDO.25-4300 PALMARES;COSTA RICA.C.A ;COSTA RICA ,CostaRica,vehicle&engineering machinery  ,www.coopeindia.com. 

GE & ZHANG INTERNATIONAL TRADING ,henry.ge@fastmail.fm ,61-414300568,23 LEAMINGTON ROAD;DUNDAS; NSW2032;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

DURMAS ENTERPRISE CO LTD ,durmassz@163.com ,86-755-28013553,NO.133 HE YUAN GUAN LAN BAO AN SHEN ZHEN CHINA ,china,vehicle&engineering machinery  , 

ELEADER GROUP CO.;LTD ,pancyho@163.com ,86-20-83229430,807#BLOCKB;TIANXIU BUILDING HUANSHIZHONG ROAD;GUANGZHOU ;CN; CHINA ,china,vehicle&engineering machinery  , 

ACMER ENTERPRISE CO.; LTD. ,acmer.com@msa.hinet.net ,886-6-2821025,167; SEC2; HOWEI ROAD; NORTH DIST.;; TAIWAN PROV ,China Taiwan,vehicle&engineering machinery  ,www.yamalee.com 

MICRORRIEGO ,microrriegoeloy@terra.es ,928622068,LAS PALMAS DE GRANCANARIA;SAIPAN. ,Saipan Island,vehicle&engineering machinery  , 

DOUBLE FOURTUNE CO.; LTD. ,shobuj71@hotmail.com ,88-02-8824413,H#11; R#28; BLOCK#K; BONANI;DHAKA-1213;BANGLADESH ,Bangladesh,vehicle&engineering machinery  ,dfcl.ebigchina.com 

PETH NGAM VILLEGE ,tum_narin@yahoo.com ,662-3474156-8,1 MOO5 POOTARAKSA RD.T.PRAKASAMAIA.MUANG SAMUTPRAKRAN;THAILAND ,Thailand,vehicle&engineering machinery  , 

UNIRROL SA ,info@unirrol.com.ar ,5411-47111616,SAN  LORENZO 3650  OLIVOS PCIA DE BUENOS AIRES;ARGENTINA ,Argentina,vehicle&engineering machinery  ,www.unirrol.com.ar 

TRANSCHEM AGRITECH PVT. LTD ,maninair@transpek.com ,9.13E+11,6TH FLOOR; MARBLE ARCH; RACE COURSE;VADODARA; GUJARAT;INDIA ,India,vehicle&engineering machinery  ,www.transpek.com 

HELLA MANUFACTURING LIMITED ,mark.rutherford@hella.com ,4.41E+11,NORAL WAY; SOUTHAM ROAD;BANBURY; OXON;OX16 2AA;U.K. ,United Kingdom,vehicle&engineering machinery  ,hella.com 

NGEE HING ENGINEERING WORKS SDN BHD ,mike_90007_98@@yahoo.com ,089-214349,P.O. BOX NO. 677;90707 SANDAKAN;SABAH.;MALAYSIA ,Malaysia,vehicle&engineering machinery  , 

NIEKEI AUSTRALIA ,ctteng@bigpond.net.au ,61-7-32720738,15 NORAVILLE STREET;RUNCORN. QLD 4113;AUSTRALIA ,Australia,vehicle&engineering machinery  , 

DTH ,aldrich8@hotmail.com ,6.39E+11,224 D TUAZON ST.; STA. MESA HEIGHTS;QUEZON CITY; M.M.;PHILIPPINES ,Philippines,vehicle&engineering machinery  , 

INCELT S.A. ,apenaranda@incelt.com ,(57-1)4242811,CALLE 17 NO.69-66;BOGOTA;COLOMBIA ,Colombia,vehicle&engineering machinery  , 

great wall traditional medicines production ,g-w@myanmar.com.mm ,951243505,128;Ground Floor;16th Street;Lamadaw;Yangoon. ,Myanmar,vehicle&engineering machinery  ,http://www.greatwallmyanmar.com 

BIKEWORLD ,bikeworld@zonnet.nl ,4.93E+11,ossebruch 2 ,Germany,vehicle&engineering machinery  , 

HOP SING TRADING CO. ,hopsing@btl.net ,501-2272089,NO. 3 ORANGE STREET ;P.O.BOX 169; BELIZE CITY;BELIZE ,Belize,vehicle&engineering machinery  , 

MANAGEMENT SUPPORT SYSTEMS LTD. ,Labowale5@msn.com ,410480-2373,35 Jubril Martins Street; NIGERIA ,Nigeria,vehicle&engineering machinery  , 

EPI GROUP LTD ,adseagger@actrix.gen.nz ,0064-25-599295,65A TAYLOR STREETCAMBRIDGENEW ZEALAND ,New Zealand,vehicle&engineering machinery  , 

WADE WORLDWIDE WHOLESALE ,wade@juicymotors.com ,248-705-3516,1630 BANBURY;BIRMINGHAM; MI 48009U.S.A. ,United States,vehicle&engineering machinery  ,www.juicymotors.com 

