United Medical Group,www.umgco.com/,www.umgco.com/,Healthcare,KSA,Riyadh,P.O.Box 93692,Tel: +966 1-465-2666
Yassen United Group,www.yug-sa.net,www.yug-sa.net,Healthcare,KSA,Jeddah,P.O.Box 51893,Tel: +966 2-652-2226
ABB Electrical Industries Company,info@sa.abb.com,info@sa.abb.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 251,Tel: +966 1-476-2644
Abdallah Al Faris and Company for Heavy Industries,aahi@sps.net.sa,aahi@sps.net.sa,Industrial Manufacturing,KSA,Dammam,P.O.Box 5987,Tel: +966 3-821 1395
Abdul Aziz Zaidan and Partners,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 2824,Tel: +966 1-477 4040
Advanced Electronics Company,www.aecl.com,www.aecl.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 90916,Tel: +966 1-220-1350
Adwan Development Company,,,Industrial Manufacturing,KSA,Riyadh,King Fahed Street,Tel: +966 1-462-3040
Aircraft Accessories and Components Company,www.aacc.com.sa,www.aacc.com.sa,Industrial Manufacturing,KSA,Jeddah,P.O.Box 13532,Tel: +966 2-693-7347
Akel Trading Company,www.akel.com.sa,www.akel.com.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 33491,Tel: +966 1-498-2034
Al Bilad Fire Fighting Systems,,,Industrial Manufacturing,KSA,Dhahran Airport,P.O.Box 694,Fax: 03-842 1597
Al Faddaghi Industrial Complex,www.alfaddaghi.com/,www.alfaddaghi.com/,Industrial Manufacturing,KSA,Riyadh,P.O.Box 26162,Tel: +966 1-495-3000
Al Fanar Company,www.alfanar.com,www.alfanar.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 301,Tel: +966 1-275-5999
Al Fares Trading Company,,,Industrial Manufacturing,KSA,Al Khobar,P.O.Box 122,Tel: +966 3-864 0508
Al Ghorayed Agricultural Establishment,,,Industrial Manufacturing,KSA,Tabuk,P.O.Box 1053,Tel: +966 4-423-6033
Al Kawther Industries,www.alkawther.com,www.alkawther.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 7771,Tel: +966 2-636-0644
Al Misehal Group,www.almisehal.com,www.almisehal.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 250580,Tel: +966 1-461-0808
Al Mouhawis Establishment,,,Industrial Manufacturing,KSA,Al Khobar,P.O.Box 142,Tel: +966 3-857-2672
Al Quraishi Electrical Services of Saudi Arabia,www.aqesa.com,www.aqesa.com,Industrial Manufacturing,KSA,,-,Tel: +966 3-835-1155
Al Ruqee Industrial Marketing Establishment,,,Industrial Manufacturing,KSA,Al Khobar,P.O.Box 3657,Tel: +966 3-857 6383
Al Salam Aircraft Company,www.alsalamaircraft.com.sa,www.alsalamaircraft.com.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 62897,Tel: +966 1-220-3966
Al Selouly Agricultural Establishment,seloulys@atheer.net.sa,seloulys@atheer.net.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 826,Tel: +966 1-413-5922
Anjali Trading Establishment,anjalihead@suhuf.net.sa,anjalihead@suhuf.net.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 2958,Tel: +966 1-477 1640
APV Middle East,inquiries@apvme.com.sa,inquiries@apvme.com.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 4259,Tel: +966 1-477-6351
Aquarius (Saudi Arabia),aquarius@zajil.net ,aquarius@zajil.net ,Industrial Manufacturing,KSA,Riyadh,P.O.Box 9150,Tel: +966 1-478-4020
Arab East Industrial Company,,,Industrial Manufacturing,KSA,Jeddah,P.O.Box 6938,Tel: +966 2-608 0035
Arab Equipment Establishment,sales@arabequipmentest.com,sales@arabequipmentest.com,Industrial Manufacturing,KSA,Dammam,P.O.Box 1660,Tel: +966 3-857-3559
Arabian Auto Agency Company,www.arabian-auto-agency.com,www.arabian-auto-agency.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 2223,Tel: +966 2-669-5595
Arabian Elevator and Escalator Company,www.areeco.com.sa,www.areeco.com.sa,Industrial Manufacturing,KSA,Jeddah,Abdul Maqsoud Khoja Street,Tel: +966 2-665-7502
Arabian Point Eight Power Company,,,Industrial Manufacturing,KSA,Al Khobar,P.O.Box 31687,Tel: +966 3-812-2138
Atlas Industrial Equipment Company,,,Industrial Manufacturing,KSA,Jeddah,P.O.Box 7330,Tel: +966 2-693-3357
Bakheet Company for Machinery,www.bakheet.com.sa,www.bakheet.com.sa,Industrial Manufacturing,KSA,Jeddah,P.O.Box 6101,Tel: +966 2-691 0550 (11 lines)
Bougary Trading and Contracting Establishment,bgrytrdgjed@hotmail.com,bgrytrdgjed@hotmail.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 1733,Tel: +966 2-682-0802
BP Solar Arabia,www.bpsarabia.com.sa,www.bpsarabia.com.sa,Industrial Manufacturing,KSA,Riyadh,BP Solar Arabia Building,Tel: +966 1-265-1573
Bushnak Group,www.bushnak.com,www.bushnak.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 13744,Tel: +966 2-667-6200
Dynarabia Company,dynarabia@awalnet.net.sa,dynarabia@awalnet.net.sa,Industrial Manufacturing,KSA,Riyadh,11499,Tel: +966 1-491-5776
El Badr Trading and Contracting,www.el-badr.com,www.el-badr.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 9099,Tel: +966 2-667-4463
Establishment for Technical Enterprises and Contracting,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 5996,Tel: +966 1-403 9751
Express Contracting and Trading,ect_jed@arab.net.sa,ect_jed@arab.net.sa,Industrial Manufacturing,KSA,Jeddah,P.O.Box 2951,Tel: +966 2-665-1844
Fayed Commercial Establishment,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 6127,Tel: +966 1-477 0635
General Contracting Company,gcc.alolayan@oshco.com,gcc.alolayan@oshco.com,Industrial Manufacturing,KSA,Al Khobar,King Abdulaziz Road,Tel: +966 3-882-0888
General Organization for Military Industries,,,Industrial Manufacturing,KSA,Al Kharj,P.O.Box 245,Tel: +966 1-5448900
General Trading and Equipment Company,gteco@hotmail.com,gteco@hotmail.com,Industrial Manufacturing,KSA,Khobar,P.O.Box 194,Tel: +966 3-857-5419
Guardian Fencing and Security Systems Company,,,Industrial Manufacturing,KSA,Dammam,P.O.Box 6765,Tel: +966 3-857 1681
Gulf Power International Company,www.gulf-power-sys.com,www.gulf-power-sys.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 1039,Tel: +966 2-669-7220
Hawa Trading and Contracting,hawatrading@nesma.net.sa,hawatrading@nesma.net.sa,Industrial Manufacturing,KSA,Al Khobar,Hawa Trading and Contracting Building,Tel: +966 3-864-1464
Hazar Group,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 41699,Tel: +966 1-464 2068
Hughes Arabia Company,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 69357,Tel: +966 1-478 2554
Ibrahim A Al Humeidan and Brothers Company,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 288,Tel: +966 1-402 5071
Industrial Materials Organisation,info@imo.com.sa,info@imo.com.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 623,Tel: +966 1-402 6320
Jamal Jaroudi Establishment,www.jaroudigroup.com,www.jaroudigroup.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 20183,Tel: +966 1-478 1172
Jeddah Cable Company,www.jeddah-cable.com,www.jeddah-cable.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 31248,Tel: +966 2-636-0770
Juffali Heavy Equipment Company,juffali@eajb.com.sa,juffali@eajb.com.sa,Industrial Manufacturing,KSA,Jeddah,Old Makkah Road,Tel: +966 2-624-1453
Kawasaki Helicopter Services (Saudi Arabia),www.khs-sa.com,www.khs-sa.com,Industrial Manufacturing,KSA,Riyadh,"C/O, SNAS Trading and Contracting",Tel: +966 1-491-9516
Khereiji Showrooms Company,,,Industrial Manufacturing,KSA,Jeddah,P.O.Box 8589,Tel: +966 2-669 0806
Khusheim Company,www.kushem.com,www.kushem.com,Industrial Manufacturing,KSA,Dammam,P.O.Box 119,Tel: +966 3-833-3574
Kutbi for Petroleum and Industrial Equipment,www.samikutbi.com.sa,www.samikutbi.com.sa,Industrial Manufacturing,KSA,Jeddah,P.O.Box 247,Tel: +966 2-691 3691
Lear Siegler Arabia,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 87245,Tel: +966 1-482 7933
M A Al Tuwaijri Stores,trust@tuwariji.com,trust@tuwariji.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 111,Tel: +966 1-446-6222
Middle East Development Company - Saudi Arabia,www.medco1.com,www.medco1.com,Industrial Manufacturing,KSA,Al Khobar,P.O.Box 1140,Tel: +966 3-882-6991
Middle East Propulsion Company,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 11595,Tel: +966 1-241-8000
Middle East Specialized Cables Company,www.mesccables.com,www.mesccables.com,Industrial Manufacturing,KSA,Riyadh,Phase 3,Tel: +966 1-265-0555
Middle East Trading Company - Saudi Arabia,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 3577,Tel: +966 1-464 5902
Mohamed Ali Maghrabi and Sons (Dissolved),,,Industrial Manufacturing,KSA,Jeddah,P.O.Box 61,Tel: +966 2-647 1956
Mohammed S Al Hakbani Trading and Industrial Group,www.hakbani.com,www.hakbani.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 6108,Tel: +966 2-608-1354
Nahda Contracting and Engineering Establishment,,,Industrial Manufacturing,KSA,Dammam,P.O.Box 121,Tel: +966 3-832 2669
National Safety Company,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 5990,Tel: +966 1-441 9851
Orient Electricity Company,www.alsohaibi.com,www.alsohaibi.com,Industrial Manufacturing,KSA,Jeddah,P.O.Box 801,Tel: +966 2-636-3631
Owaidah Development Company,owder@nesma.net.sa,owder@nesma.net.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 59369,Tel: +966 1-476 5242
Paramount Arabia,www.alnaba.com,www.alnaba.com,Industrial Manufacturing,KSA,Jubail Industrial City,P.O.Box 35388,Tel: +966 3-341-5657
Rajab and Silsilah (Projects division),,,Industrial Manufacturing,KSA,Riyadh,Head Office,Tel: +966 1-476-1092
Raychem Saudi Arabia,,,Industrial Manufacturing,KSA,Al Khobar,P.O.Box 30225,Tel: +966 3-812 2044
Raytheon Saudi Arabia,,,Industrial Manufacturing,KSA,Jeddah,P.O.Box 1348,Tel: +966 2-6915380
Riyadh Cables Group,www.riyadh-cables.com,www.riyadh-cables.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 26862,Tel: +966 1-265-0850
Saad H Abukhadra and Company,www.sak.com.sa/,www.sak.com.sa/,Industrial Manufacturing,KSA,Jeddah,P.O.Box 1340,Tel: +966 2-691-7700
Saudi Cable Company,www.saudicable.com,www.saudicable.com,Industrial Manufacturing,KSA,Jeddah,Jeddah Industrial Area,Tel: +966 2-638-0080
Saudi Diesel Generators Company,info@saudidiesel.com.sa,info@saudidiesel.com.sa,Industrial Manufacturing,KSA,Al Khobar,P.O.Box 2841,Tel: +966 3-857-6769
Saudi Electric Supply Company,www.sesco-ge.com,www.sesco-ge.com,Industrial Manufacturing,KSA,Al Khobar,Al Raqa Street,Tel: +966 3-882-5669
Saudi Elevator Company,secjeddah@zajil.net,secjeddah@zajil.net,Industrial Manufacturing,KSA,Jeddah,Al Mabani Building,Tel: +966 2-651-5244
Saudi Industries for Desalination Membranes and Systems,www.sidmas.com.sa,www.sidmas.com.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 52816,Tel: +966 1-265-2727
Saudi Lighting Company,www.saudilighting.com,www.saudilighting.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 25609,Tel: +966 1-265-1010
Saudi Mechanical Industries Company,www.smi.com.sa,www.smi.com.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 59799,Tel: +966 1-265-1979
Saudi Minerva Company,mfb@ae.net.sa,mfb@ae.net.sa,Industrial Manufacturing,KSA,Riyadh,P.O.Box 4760,Tel: +966 1-472-8596
Saudi Pump Factory,www.saudi-pump.com,www.saudi-pump.com,Industrial Manufacturing,KSA,Riyadh,Riyadh 2nd Industrial Estate,Tel: +966 1-265-2123
Saudi Transformers Company,www.sauditransformers.com,www.sauditransformers.com,Industrial Manufacturing,KSA,Dammam,P.O.Box 5785,Tel: +966 3-847-3020
Schneider Electric Saudi Arabia,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 89249,Tel: +966 1-265-1515
Trading Advertising and Marketing Group Company,,,Industrial Manufacturing,KSA,Jeddah,Old Mecca Road,Tel: +966 2-623-1007
United Technologies Corporation,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 87059,Tel: +966 1-477-4733
Vinnell Arabia,,,Industrial Manufacturing,KSA,Riyadh,P.O.Box 42086,Tel: +966 1-2463200
Wahah Electric Supply Company of Saudi Arabia,www.wescosa.com,www.wescosa.com,Industrial Manufacturing,KSA,Dammam,P.O.Box 2389,Tel: +966 3-847-4242
Wallan Aviation,www.wallanaviation.com,www.wallanaviation.com,Industrial Manufacturing,KSA,,-,Tel: +966 1-491-0808
Yamama Agricultural Company,www.alyamama.com,www.alyamama.com,Industrial Manufacturing,KSA,Riyadh,P.O.Box 4186,Tel: +966 1-498-3900
3Points Advertising,www.3points-ad.com,www.3points-ad.com,Media,KSA,Jeddah,Matbouli Plaza,Tel: +966 2-657-1499
Al Jazirah Establishment for Journalism Printing and Publishing,www.al-jazirah.com,www.al-jazirah.com,Media,KSA,Riyadh,Al Jazirah Establishment for Journalism Printing and Publishing Building,Tel: +966 1-487-0000
Al Khaleejiah Advertising and Public Relations Company,www.alkhaleejiahadv.com.sa,www.alkhaleejiahadv.com.sa,Media,KSA,Jeddah,P.O.Box 14699,Tel: +966 2-651-1333
Al Madina Press,www.almadinaonline.com/,www.almadinaonline.com/,Media,KSA,Jeddah,P.O.Box 807,Tel: +966 2-6712100
Al Watania Distribution,www.wataniaonline.com,www.wataniaonline.com,Media,KSA,Riyadh,P.O.Box 61466,Tel: +966 1-487-1414
Al Wataniya Group,www.alwataniyagroup.com,www.alwataniyagroup.com,Media,KSA,Riyadh,Prince Sultane Street,Tel: +966 1-466-0222
Al Yamama Press Establishment,webmaster@Alriyadh-np.com,webmaster@Alriyadh-np.com,Media,KSA,Riyadh,Al Yamama Press Establishment Building,Tel: +966 1-442-0000
Albert Promoseven,,,Media,KSA,Jeddah,Al Ummam Commercial Center,Tel: +966 1-472-3030
ARA Group International,,,Media,KSA,Riyadh,P.O.Box 10456,Tel: +966 1-441-0044
Arab Media Corporation Holding,,,Media,KSA,Jeddah,Arab Media Building,Tel: +966 2-671-0000
Arab Radio and Television Network,www.art-tv.net,www.art-tv.net,Media,KSA,Sana'a,P.O.Box 430,Tel: +966 2-671-0000
Aseer Press and Publishing Company,www.alwatan.com.sa,www.alwatan.com.sa,Media,KSA,Abha,Al Watan Building,Tel: +966 7-227-3333
Dar Al Yaum,www.alyaum.com,www.alyaum.com,Media,KSA,Dammam,Dar Al Yaum Building,Tel: +966 3-858-0800
Drive Communication,www.drivecommunication.com,www.drivecommunication.com,Media,KSA,Jeddah,Al Yamam Building,Tel: +966 2-669-0296
Dynamics Advertising (Dissolved),www.dynamics-ad.com,www.dynamics-ad.com,Media,KSA,Jeddah,P.O.Box 50416,Tel: +966 2-665-0474
International Marketing Communications,www.imc.com.sa,www.imc.com.sa,Media,KSA,Jeddah,P.O.Box 11465,Tel: +966 2-651-1174
Landmark Public Relations,saudilandmark@saudilandmark.com,saudilandmark@saudilandmark.com,Media,KSA,Jeddah,Al Mukhmal Plaza,Tel: +966 2-661-4109
Leo Burnett Middle East North Africa,www.leoburnett.com,www.leoburnett.com,Media,KSA,Dubai,Starcom Building,Tel: +971 4-367-2600
Okaz Organization for Press and Publication,,,Media,KSA,Jeddah,P.O.Box 1508,Tel: +966 2-676-0000
Rotana Holding,www.rotana.net,www.rotana.net,Media,KSA,Riyadh,Kingdom Tower,Tel: +966 1-211-0000
Saudi Distribution Company,www.saudi-distribution.com,www.saudi-distribution.com,Media,KSA,Riyadh,P.O.Box 62116,Tel: +966 1-441-9933
Saudi Press Agency,www.spa.gov.sa,www.spa.gov.sa,Media,KSA,Riyadh,11171,Tel: +966 1-419-5509
Saudi Printing and Packaging Company,www.almadinapress.com,www.almadinapress.com,Media,KSA,Jeddah,P.O.Box 497,Tel: +966 2-639-6060
Saudi Research and Marketing Group,www.srmg.com,www.srmg.com,Media,KSA,Riyadh,Middle East Building,Tel: +966 1-441-0101
Saudi Research and Publishing Company,www.srpc.com,www.srpc.com,Media,KSA,Riyadh,P.O.Box 478,Tel: +966 1-441-8060
Tihama,www.tihama.com,www.tihama.com,Media,KSA,Jeddah,P.O.Box 5455,Tel: +966 2-644-4444
Trans Arabian Creative Communications Services,www.traccs.net,www.traccs.net,Media,KSA,Jeddah,Gulf Center,Tel: +966 2-663-2525
Transworld Publicity Company,www.twp.net.sa/,www.twp.net.sa/,Media,KSA,Riyadh,P.O.Box 1482,Tel: +966 1-4643100
United Outdoor Advertising Company,uaoc@alj.com,uaoc@alj.com,Media,KSA,Jeddah,Al Yamama Building,Tel: +966 2-664-6848
Abu Harb Metal Factory for Prefab Houses,,,Mining and Metals,KSA,Riyadh,P.O.Box 21679,Tel: +966 1-241 0907
Al Azizia Steel Company,www.alaziziasteel.com,www.alaziziasteel.com,Mining and Metals,KSA,Jeddah,P.O.Box 104086,Tel: +966 2-652-5685
Al Howaish Industrial Company,www.hesco-sa.com,www.hesco-sa.com,Mining and Metals,KSA,Jeddah,P.O.Box 11181,Tel: +966 2-637-8000
Al Ittefaq Steel Products Company,ispf@altuwairqi.com.sa,ispf@altuwairqi.com.sa,Mining and Metals,KSA,Dammam,2nd Industrial Area,Tel: +966 3-812-1143
Al Jazera Factories for Steel Products,www.aljazera.com/,www.aljazera.com/,Mining and Metals,KSA,Jeddah,P.O.Box 1943,Tel: +966 2-636-2288
Al Juraib Steel Buildings,,,Mining and Metals,KSA,Dammam,Second Industrial Area,
Al Kuhaimi Metal Industries,www.alkuhaimi.com,www.alkuhaimi.com,Mining and Metals,KSA,Dammam,P.O.Box 545,Tel: +966 3-847-2777
Al Muhaidib Metal Industries,www.muhaidib-metal.com,www.muhaidib-metal.com,Mining and Metals,KSA,Riyadh,P.O.Box 20345,Tel: +966 1-498-0663
Al Musairiey Metallic Industries,www.musairiey.com/,www.musairiey.com/,Mining and Metals,KSA,Riyadh,P.O.Box 42491,Tel: +966 1-2650880
Al Rajhi Steel Industries,www.rajhisteel.com,www.rajhisteel.com,Mining and Metals,KSA,Riyadh,Section B,Tel: +966 1-498-2227
Al Rashed Fasteners and Engineering Fabrication Services,www.alrashed-fasteners.com,www.alrashed-fasteners.com,Mining and Metals,KSA,Al Khobar,P.O.Box 185,Tel: +966 3-882-5589
Al Rubeaan Factories Company,,,Mining and Metals,KSA,Riyadh,P.O.Box 1375,Tel: +966 1-265-2066
Al Shamrany Metal Industries,,,Mining and Metals,KSA,Dammam,1st Industrial Area,Tel: +966 3-813-1111
Al Tuwairqi Group,www.altuwairqi.com.sa,www.altuwairqi.com.sa,Mining and Metals,KSA,Dammam,P.O.Box 2705,Tel: +966 3-857-6699
Al Zamil Company for Heavy Steel Industries,,,Mining and Metals,KSA,Jeddah,P.O.Box 13169,Tel: +966 2-694 0207
Aluminium Manufacturing Company,www.alumaco.com,www.alumaco.com,Mining and Metals,KSA,Dammam,P.O.Box 8602,Tel: +966 3-847-2555
Aluminium Products Company,www.alupco.com,www.alupco.com,Mining and Metals,KSA,Dammam,P.O.Box 2080,Tel: +966 3-847-1300
Aluminum Kitchens and Furnitures,kafco@cyberia.net.sa,kafco@cyberia.net.sa,Mining and Metals,KSA,Riyadh,P.O.Box 115,Tel: +966 1-265-1999
Arabian Axles Foundries and Spare Parts Company (merged),arabianaxles@hotmail.com,arabianaxles@hotmail.com,Mining and Metals,KSA,Dammam,Street 131,Tel: +966 3-812-1267
Arabian CBI,,,Mining and Metals,KSA,Dammam,P.O.Box 1218,Tel: +966 3-833 0990
Arabian Metal Industries,,,Mining and Metals,KSA,Jeddah,P.O.Box 5937,Tel: +966 2-682 1410
Arabian Pipes Company,www.arabian-pipes.com,www.arabian-pipes.com,Mining and Metals,KSA,Riyadh,P.O.Box 42734,Tel: +966 1-265-0123
Armetal Metal Industries Company,www.armetal.com.sa,www.armetal.com.sa,Mining and Metals,KSA,Riyadh,P.O.Box 172,Tel: +966 1-265-2020
Asamco Aluminium Systems and Building Materials,,,Mining and Metals,KSA,Al Khobar,P.O.Box 1619,Tel: +966 3-8580832
Belleli Saudi Heavy Industries,,,Mining and Metals,KSA,Jubail,P.O.Box 10138,Tel: +966 3-341 9302
Binladin Industrial Company,www.bic-sa.com,www.bic-sa.com,Mining and Metals,KSA,Jeddah,P.O.Box 17296,Tel: +966 2-636-9920
BRC Industrial,www.brc.com.sa,www.brc.com.sa,Mining and Metals,KSA,Jeddah,P.O.Box 5489,Tel: +966 2-608-0021
BRC Weldmesh (Gulf),www.brcgulf.com/,www.brcgulf.com/,Mining and Metals,KSA,Jubail,P.O.Box 11044,Tel: +973 728222
Coldstores Group of Saudi Arabia,www.cgs.com.sa/,www.cgs.com.sa/,Mining and Metals,KSA,Riaydh,P.O.Box 4342,Tel: +966 1-2250990
Dammam Wire Mesh and Metal Galvanizing Factory,,,Mining and Metals,KSA,Dammam,P.O.Box 1586,Tel: +966 3-843 4009
Gulf Ferro Alloys Company,,,Mining and Metals,KSA,Jubail,P.O.Box 11823,Tel: +966 3-358-4444
Hidada,www.hidada.com.sa,www.hidada.com.sa,Mining and Metals,KSA,Jeddah,P.O.Box 11809,Tel: +966 2-637-4450
International Coach Building Factory,,,Mining and Metals,KSA,Riyadh,P.O.Box 4282,Tel: +966 1-265-1269
Jeddah Beverage Can Making Company,jbcmc@jbcmc.com,jbcmc@jbcmc.com,Mining and Metals,KSA,Jeddah,P.O.Box 16626,Tel: +966 2-636-1750 (5 lines)
Kassab International Trading Investment Company,,,Mining and Metals,KSA,Riyadh,P.O.Box 22538,Tel: +966 1-401 1833
Madarioun Alumco,www.alumcome.com,www.alumcome.com,Mining and Metals,KSA,Jeddah,P.O.Box 14324,Tel: +966 2-665-5690
National Aluminium Factory Company,www.alunafco.com/,www.alunafco.com/,Mining and Metals,KSA,Riyadh,P.O.Box 42204,Tel: +966 1-265 0105
National Factory for Can Ends,,,Mining and Metals,KSA,Jeddah,P.O.Box 30252,Tel: +966 2-636-4851
National Lead Smelting Company,,,Mining and Metals,KSA,Riyadh,P.O.Box 43169,Tel: +966 1-265 1293
National Metal Manufacturing and Casting Company,www.natmetalco.com,www.natmetalco.com,Mining and Metals,KSA,Jubail,Jubail Industrial City,Tel: +966 3-358-8000
National Pipe Company,,,Mining and Metals,KSA,Al Khobar,P.O.Box 1099,Tel: +966 3-882-5266
Nayzak Dies and Moulds Manufacturing Company (under liquidation),,,Mining and Metals,KSA,Riyadh,P.O.Box 21437,Tel: +962 6-4023892
Olayan Descon Engineering Company,odico@olayandescon.com,odico@olayandescon.com,Mining and Metals,KSA,Jubail,Jubail Industrial City,Tel: +966 3-341-0671
Ramah Aluminium Factory,ramah@rico-sa.com,ramah@rico-sa.com,Mining and Metals,KSA,Riyadh,P.O.Box 40753,Tel: +966 1-498-1028
